manufacturer,model,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,Golf,e-Golf,85,26.09.2017,23914,86.0,13.31,Electricity,Summer tires,0,1,0,Moderate,13.4,0,1,60.0,-3.4000000000000004,
Volkswagen,Golf,e-Golf,85,25.09.2017,23828,94.0,15.67,Electricity,Summer tires,0,1,1,Moderate,12.0,0,1,67.0,-4.800000000000001,
Volkswagen,Golf,e-Golf,85,24.09.2017,23734,1.0,7.27,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,22.0,-2.6000000000000014,
Volkswagen,Golf,e-Golf,85,24.09.2017,23733,84.0,6.08,Electricity,Summer tires,0,1,0,Moderate,13.1,0,0,79.0,-3.700000000000001,
Volkswagen,Golf,e-Golf,85,24.09.2017,23649,13.0,9.29,Electricity,Summer tires,1,0,1,Normal,13.3,0,0,40.0,-3.5,
Volkswagen,Golf,e-Golf,85,24.09.2017,23636,85.0,6.06,Electricity,Summer tires,0,1,0,Normal,14.2,0,1,80.0,-2.6000000000000014,
Volkswagen,Golf,e-Golf,85,23.09.2017,23551,45.0,7.58,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,45.0,-4.5,
Volkswagen,Golf,e-Golf,85,23.09.2017,23506,34.0,1.0,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,59.0,-3.9000000000000004,
Volkswagen,Golf,e-Golf,85,23.09.2017,23472,84.0,10.81,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,65.0,-4.4,
Volkswagen,Golf,e-Golf,85,22.09.2017,23388,34.0,16.82,Electricity,Summer tires,0,1,0,Moderate,12.0,0,1,34.0,-4.800000000000001,
Volkswagen,Golf,e-Golf,85,22.09.2017,23354,128.0,7.3,Electricity,Summer tires,0,1,0,Moderate,12.6,0,0,68.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,21.09.2017,23226,34.0,15.44,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,69.0,-5.5,
Volkswagen,Golf,e-Golf,85,21.09.2017,23192,128.0,6.7,Electricity,Summer tires,0,1,0,Moderate,12.3,0,0,76.0,-4.5,
Volkswagen,Golf,e-Golf,85,20.09.2017,23064,34.0,14.19,Electricity,Summer tires,0,1,0,Moderate,12.0,0,1,47.0,-4.800000000000001,
Volkswagen,Golf,e-Golf,85,20.09.2017,23030,126.0,9.32,Electricity,Summer tires,0,1,0,Moderate,13.0,0,0,75.0,-3.8000000000000007,
Volkswagen,Golf,e-Golf,85,19.09.2017,22904,35.0,17.69,Electricity,Summer tires,0,1,0,Moderate,12.0,1,1,57.0,-4.800000000000001,
Volkswagen,Golf,e-Golf,85,19.09.2017,22869,48.0,3.23,Electricity,Summer tires,0,1,0,Moderate,14.1,1,1,77.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,18.09.2017,22821,96.0,6.46,Electricity,Summer tires,0,1,1,Moderate,12.7,1,1,67.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,18.09.2017,22725,94.0,15.54,Electricity,Summer tires,0,1,1,Moderate,13.3,1,1,72.0,-3.5,
Volkswagen,Golf,e-Golf,85,17.09.2017,22631,75.0,11.03,Electricity,Summer tires,0,1,0,Moderate,13.0,1,1,60.0,-3.8000000000000007,
Volkswagen,Golf,e-Golf,85,16.09.2017,22556,17.0,2.97,Electricity,Summer tires,0,1,0,Fast,15.1,1,1,27.0,-1.700000000000001,
Volkswagen,Golf,e-Golf,85,15.09.2017,22539,81.0,14.22,Electricity,Summer tires,0,1,0,Fast,12.4,0,0,77.0,-4.4,
Volkswagen,Golf,e-Golf,85,15.09.2017,22458,2.0,7.95,Electricity,Summer tires,1,0,0,Fast,15.0,0,1,16.0,-1.8000000000000007,
Volkswagen,Golf,e-Golf,85,15.09.2017,22456,34.0,7.27,Electricity,Summer tires,0,1,0,Fast,12.0,0,0,71.0,-4.800000000000001,
Volkswagen,Golf,e-Golf,85,15.09.2017,22422,126.0,4.11,Electricity,Summer tires,0,1,0,Fast,12.2,0,0,72.0,-4.600000000000001,
Volkswagen,Golf,e-Golf,85,14.09.2017,22296,34.0,17.94,Electricity,Summer tires,0,1,0,Fast,13.2,0,0,58.0,-3.6000000000000014,
Volkswagen,Golf,e-Golf,85,14.09.2017,22262,126.0,6.62,Electricity,Summer tires,0,1,0,Fast,12.7,0,0,75.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,13.09.2017,22136,4.0,10.8,Electricity,Summer tires,1,0,0,Fast,15.9,0,0,19.0,-0.9000000000000004,
Volkswagen,Golf,e-Golf,85,13.09.2017,22132,36.0,8.16,Electricity,Summer tires,0,1,0,Moderate,14.7,0,0,34.0,-2.1000000000000014,
Volkswagen,Golf,e-Golf,85,13.09.2017,22096,128.0,6.87,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,72.0,-3.3000000000000007,
Volkswagen,Golf,e-Golf,85,12.09.2017,21968,35.0,11.54,Electricity,Summer tires,0,1,0,Moderate,11.6,0,0,56.0,-5.200000000000001,
Volkswagen,Golf,e-Golf,85,12.09.2017,21933,90.0,11.1,Electricity,Summer tires,0,1,0,Moderate,12.4,0,0,81.0,-4.4,
Volkswagen,Golf,e-Golf,85,11.09.2017,21843,123.0,11.34,Electricity,Summer tires,0,1,0,Moderate,12.6,0,0,73.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,10.09.2017,21720,82.0,19.37,Electricity,Summer tires,0,1,0,Moderate,14.2,0,0,80.0,-2.6000000000000014,
Volkswagen,Golf,e-Golf,85,10.09.2017,21638,67.0,9.18,Electricity,Summer tires,1,0,1,Moderate,12.7,0,0,54.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,09.09.2017,21571,59.0,3.71,Electricity,Summer tires,1,0,1,Moderate,13.0,0,0,51.0,-3.8000000000000007,
Volkswagen,Golf,e-Golf,85,09.09.2017,21512,105.0,15.81,Electricity,Summer tires,1,0,1,Moderate,12.6,0,0,50.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,09.09.2017,21407,86.0,12.44,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,71.0,-3.5,
Volkswagen,Golf,e-Golf,85,09.09.2017,21321,1.0,1.5,Electricity,Summer tires,0,1,0,Moderate,14.55,0,0,,-2.25,
Volkswagen,Golf,e-Golf,85,09.09.2017,21320,62.0,5.22,Electricity,Summer tires,0,1,0,Moderate,14.0,0,0,55.0,-2.8000000000000007,
Volkswagen,Golf,e-Golf,85,09.09.2017,21258,5.0,0.75,Electricity,Summer tires,0,1,0,Moderate,15.0,0,0,,-1.8000000000000007,
Volkswagen,Golf,e-Golf,85,08.09.2017,21253,45.0,9.0,Electricity,Summer tires,0,1,0,Moderate,12.6,0,0,45.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,08.09.2017,21208,48.0,13.53,Electricity,Summer tires,0,1,0,Moderate,15.4,0,0,68.0,-1.4000000000000004,
Volkswagen,Golf,e-Golf,85,07.09.2017,21160,45.0,2.1,Electricity,Summer tires,0,1,0,Moderate,17.7,0,0,97.0,0.8999999999999986,
Volkswagen,Golf,e-Golf,85,07.09.2017,21115,36.0,15.31,Electricity,Summer tires,0,1,0,Moderate,13.5,0,0,58.0,-3.3000000000000007,
Volkswagen,Golf,e-Golf,85,07.09.2017,21079,34.0,4.3,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,59.0,-3.5,
Volkswagen,Golf,e-Golf,85,07.09.2017,21045,129.0,5.89,Electricity,Summer tires,0,1,0,Moderate,12.9,0,0,65.0,-3.9000000000000004,
Volkswagen,Golf,e-Golf,85,06.09.2017,20916,40.0,10.2,Electricity,Summer tires,1,1,0,Moderate,11.3,0,0,42.0,-5.5,
Volkswagen,Golf,e-Golf,85,06.09.2017,20876,44.0,11.81,Electricity,Summer tires,0,1,0,Moderate,14.5,0,0,77.0,-2.3000000000000007,
Volkswagen,Golf,e-Golf,85,05.09.2017,20832,84.0,10.53,Electricity,Summer tires,0,1,0,Moderate,10.8,0,0,72.0,-6.0,
Volkswagen,Golf,e-Golf,85,05.09.2017,20748,64.0,2.65,Electricity,Summer tires,0,1,0,Moderate,11.3,0,0,46.0,-5.5,
Volkswagen,Golf,e-Golf,85,05.09.2017,20684,47.0,13.51,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,70.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,04.09.2017,20637,46.0,1.55,Electricity,Summer tires,0,1,0,Moderate,12.7,0,0,59.0,-4.100000000000001,
Volkswagen,Golf,e-Golf,85,04.09.2017,20591,83.0,8.35,Electricity,Summer tires,0,1,0,Moderate,11.5,0,0,45.0,-5.300000000000001,
Volkswagen,Golf,e-Golf,85,04.09.2017,20508,46.0,8.76,Electricity,Summer tires,0,1,0,Moderate,13.6,0,0,77.0,-3.200000000000001,
Volkswagen,Golf,e-Golf,85,04.09.2017,20462,91.0,6.53,Electricity,Summer tires,0,0,1,Moderate,12.0,0,0,51.0,-4.800000000000001,
Volkswagen,Golf,e-Golf,85,02.09.2017,20371,95.0,16.27,Electricity,Summer tires,0,1,1,Moderate,12.2,0,0,58.0,-4.600000000000001,
Volkswagen,Golf,e-Golf,85,02.09.2017,20276,69.0,8.5,Electricity,Summer tires,0,1,1,Moderate,13.3,0,0,84.0,-3.5,
Volkswagen,Golf,e-Golf,85,02.09.2017,20207,12.0,11.68,Electricity,Summer tires,1,0,1,Moderate,11.4,0,0,44.0,-5.4,
Volkswagen,Golf,e-Golf,85,02.09.2017,20195,76.0,2.34,Electricity,Summer tires,0,1,1,Moderate,12.9,0,0,80.0,-3.9000000000000004,
Volkswagen,Golf,e-Golf,85,02.09.2017,20119,119.0,10.26,Electricity,Summer tires,0,1,1,Moderate,12.6,0,0,65.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,02.09.2017,20000,33.0,8.91,Electricity,Summer tires,0,0,1,Moderate,12.4,0,0,43.0,-4.4,
Volkswagen,Golf,e-Golf,85,01.09.2017,19967,36.0,2.91,Electricity,Summer tires,0,0,1,Moderate,12.3,0,0,48.0,-4.5,
Volkswagen,Golf,e-Golf,85,01.09.2017,19931,18.0,2.64,Electricity,Summer tires,0,0,1,Moderate,13.6,0,0,31.0,-3.200000000000001,
Volkswagen,Golf,e-Golf,85,31.08.2017,19913,47.0,6.53,Electricity,Summer tires,0,0,1,Moderate,13.2,0,0,42.0,-3.6000000000000014,
Volkswagen,Golf,e-Golf,85,30.08.2017,19866,14.0,1.62,Electricity,Summer tires,0,0,1,Moderate,13.2,0,0,42.0,-3.6000000000000014,
Volkswagen,Golf,e-Golf,85,30.08.2017,19852,11.0,2.43,Electricity,Summer tires,0,0,1,Moderate,18.71,0,0,,1.9100000000000001,
Volkswagen,Golf,e-Golf,85,29.08.2017,19852,,15.11,Electricity,Summer tires,0,0,1,Moderate,18.71,0,0,,1.9100000000000001,
Volkswagen,Golf,e-Golf,85,28.08.2017,19841,109.0,9.99,Electricity,Summer tires,0,1,0,Moderate,12.2,0,0,51.0,-4.600000000000001,
Volkswagen,Golf,e-Golf,85,27.08.2017,19732,82.0,11.35,Electricity,Summer tires,0,1,1,Moderate,11.6,0,0,62.0,-5.200000000000001,
Volkswagen,Golf,e-Golf,85,26.08.2017,19650,57.0,13.13,Electricity,Summer tires,0,1,0,Moderate,13.3,0,0,69.0,-3.5,
Volkswagen,Golf,e-Golf,85,26.08.2017,19593,61.0,4.96,Electricity,Summer tires,0,1,0,Moderate,12.8,0,0,69.0,-4.0,
Volkswagen,Golf,e-Golf,85,26.08.2017,19532,71.0,9.91,Electricity,Summer tires,0,1,1,Moderate,12.3,0,0,66.0,-4.5,
Volkswagen,Golf,e-Golf,85,26.08.2017,19461,82.0,10.44,Electricity,Summer tires,0,1,1,Moderate,13.0,0,0,85.0,-3.8000000000000007,
Volkswagen,Golf,e-Golf,85,25.08.2017,19379,82.0,7.87,Electricity,Summer tires,1,1,0,Moderate,11.6,1,0,42.0,-5.200000000000001,
Volkswagen,Golf,e-Golf,85,25.08.2017,19297,4.0,3.46,Electricity,Summer tires,1,1,0,Moderate,13.1,1,0,15.0,-3.700000000000001,
Volkswagen,Golf,e-Golf,85,24.08.2017,19293,53.0,4.52,Electricity,Summer tires,1,1,0,Moderate,12.1,1,0,47.0,-4.700000000000001,
Volkswagen,Golf,e-Golf,85,23.08.2017,19240,54.0,14.81,Electricity,Summer tires,1,1,0,Moderate,11.8,0,0,53.0,-5.0,
Volkswagen,Golf,e-Golf,85,23.08.2017,19186,43.0,7.74,Electricity,Summer tires,1,0,1,Moderate,13.6,0,0,36.0,-3.200000000000001,
Volkswagen,Golf,e-Golf,85,22.08.2017,19143,122.0,3.89,Electricity,Summer tires,1,0,1,Moderate,10.7,0,0,47.0,-6.100000000000001,
Volkswagen,Golf,e-Golf,85,21.08.2017,19021,17.0,9.9,Electricity,Summer tires,1,1,1,Normal,14.7,1,0,38.0,-2.1000000000000014,
Volkswagen,Golf,e-Golf,85,21.08.2017,19004,58.0,3.94,Electricity,Summer tires,0,1,1,Normal,13.7,1,0,,-3.1000000000000014,
Volkswagen,Golf,e-Golf,85,21.08.2017,18946,41.0,14.15,Electricity,Summer tires,0,0,1,Normal,13.96,0,0,,-2.84,
Volkswagen,Golf,e-Golf,85,21.08.2017,18905,103.0,9.28,Electricity,Summer tires,0,1,0,Normal,12.8,0,0,40.0,-4.0,
Volkswagen,Golf,e-Golf,85,20.08.2017,18802,97.0,9.96,Electricity,Summer tires,0,1,0,Normal,14.3,0,0,59.0,-2.5,
Volkswagen,Golf,e-Golf,85,19.08.2017,18705,117.0,20.09,Electricity,Summer tires,0,1,0,Normal,14.6,0,0,55.0,-2.200000000000001,
Volkswagen,Golf,e-Golf,85,19.08.2017,18588,120.0,15.5,Electricity,Summer tires,0,0,1,Normal,12.6,0,1,61.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,19.08.2017,18468,71.0,10.94,Electricity,Summer tires,0,1,0,Normal,13.9,0,0,78.0,-2.9000000000000004,
Volkswagen,Golf,e-Golf,85,18.08.2017,18397,73.0,14.0,Electricity,Summer tires,0,1,0,Normal,14.1,0,0,80.0,-2.700000000000001,
Volkswagen,Golf,e-Golf,85,18.08.2017,18324,81.0,9.3,Electricity,Summer tires,0,1,0,Normal,11.9,1,0,76.0,-4.9,
Volkswagen,Golf,e-Golf,85,18.08.2017,18243,112.0,11.57,Electricity,Summer tires,0,1,0,Normal,11.7,1,0,80.0,-5.100000000000001,
Volkswagen,Golf,e-Golf,85,18.08.2017,18131,104.0,14.52,Electricity,Summer tires,0,1,1,Normal,12.1,1,0,73.0,-4.700000000000001,
Volkswagen,Golf,e-Golf,85,18.08.2017,18027,76.0,12.34,Electricity,Summer tires,0,1,0,Normal,12.6,1,0,67.0,-4.200000000000001,
Volkswagen,Golf,e-Golf,85,18.08.2017,17951,75.0,7.72,Electricity,Summer tires,0,1,1,Normal,12.9,1,0,55.0,-3.9000000000000004,
Volkswagen,Golf,e-Golf,85,18.08.2017,17876,"3.145,0",509.49,Electricity,Summer tires,0,0,0,Normal,16.2,0,0,37.0,-0.6000000000000014,
